files_modified_per_min,files_created_per_min,files_deleted_per_min,average_entropy,unique_extensions,max_cpu_usage,total_memory_mb,suspicious_processes,disk_write_rate,new_processes_rate,honeypots_compromised,honeypot_access_rate,file_change_acceleration,burst_activity,activity_consistency,label
0.22172093977773327,0.14586281799772444,0.0,0.3811600675556181,0.1668434402819569,0.3701558005394365,0.8198848254391785,0.9695765418099174,0.13463311807029937,0.11115691480092288,0.9571497887607401,0.43046303874632863,0.4903621052771482,0.5846170409678587,1.3080739936175876,0
1.2533787113986492,0.7845473763188527,0.17691416825900613,0.9461859298667334,0.3799220650840621,0.9073267658196371,0.9068955617706315,2.965040004634683,0.5747195209068755,0.7058045652914455,0.0,0.11352215573819392,0.5668773485453676,0.974855843161046,0.93831141976191,0
0.6165752765596493,0.7911879245074726,1.005822121606004,1.2535932318272045,0.781326078228975,0.6377988490413398,1.1110611103153774,3.0,1.0363471608185044,1.3763313025449597,0.06257864204473179,0.44959597847549726,0.89513131310419,1.0191833218410138,0.2535128097469456,1
0.454641808574597,0.2910224838593516,0.06923961145343491,0.6326037395221167,0.5911577954469015,0.7682689361649125,0.423330673118621,0.0,0.6860044234837255,0.1051873952848126,0.0,0.048075008521925304,0.5575553387030846,0.4233603226572464,1.3781545106483717,0
1.1420730975114624,0.8855055286920758,0.3338883163691474,0.9475103457040666,0.2325846009815612,0.6779946199049853,0.7120634565316701,3.0,1.4623158002289196,1.4095383999140643,0.018406910866946076,0.22428228784818602,0.8810612316918496,0.747456671980847,1.0847444946145606,1
1.007916651686635,1.0014483207099576,0.658139673482222,1.1391720551655935,1.04413243458808,0.6886315405121963,0.8728734669082282,1.0413505411731634,1.4786415248270282,1.1218163972263768,0.954281777878858,0.7114441869178441,1.3982967575043574,0.8785012502361123,0.5424161030758372,1
0.33710242905809995,0.7818791651998623,0.3066727666541056,0.7488497068227469,0.5251832224041424,0.3704135498045704,0.9348130319636746,0.0,0.7951049581218244,0.46808136566681946,0.954961153857389,0.3441501379330991,0.5226019482407301,0.8381756321029918,1.236288804834207,0
1.1360271761745047,0.9881289013497785,0.2752970850715216,0.8733270370578251,0.6622007732203528,0.44815378061574257,0.8990447649338513,0.9286466678148353,0.0,0.6260002972986745,0.10510372559704093,0.12589120664248935,1.005878100028986,0.5749750818280418,0.7872235427829071,1
0.2586361155703546,0.43193808748539053,0.39144815984032166,0.4923924734990064,0.1822418370696841,0.37860547716392384,0.5363504356252571,2.130243443842478,0.17570186521757433,0.5029443493202941,0.162246405139469,0.6848713052933799,0.42410267617673103,0.2139496464769773,1.0669214824853037,0
0.1421642576423754,0.49530323153055233,0.0,0.46214147710675024,0.36612377180930394,0.10637382838638228,0.2398007861343577,0.13567697098746911,0.6946034486568176,0.0,0.03626095365598013,0.004942383739769612,0.32953943074725167,0.0,1.3687814398319136,0
1.0141023947257892,0.9844655002393747,0.11664427572623703,1.164813129460028,0.45740943131940603,0.6282871821500343,0.9596597799619574,3.0,1.0120589883265323,0.8588043150728909,0.0,0.5060877994542804,0.8162777088630877,1.0410707176555047,1.344206659569474,0
1.147035964655512,0.6050822754872595,0.4419951491270542,1.2149643793431384,0.5139667677189637,0.8849520754802203,0.9211180510174787,1.0054111960864751,0.761054740605096,0.7433319194306547,0.0,0.2575875317267409,0.5054872212722196,0.9072631217297868,0.8912263805026788,0
0.6142003961136902,0.46261282303415674,0.30300375550773173,0.34612384226670123,0.0,0.661466376071483,0.29658464022239556,0.17668749741850187,0.04726325525852843,0.4319799665277457,0.2792970083546965,0.08725848355567609,0.11666306947752751,0.39535373987408096,0.8497002908922989,0
0.6940199759967545,0.8864346956381968,0.9829461639446255,1.0904677429648002,1.3858813324132766,1.3354868634983528,1.0128075759207769,2.828212090953013,1.6158347936257664,0.9916586283258415,0.030394077173401386,0.15506773270477384,1.4327355767688148,1.0353026630704365,1.0594746905464696,1
0.30236584057069016,0.8835575055374486,0.7222778721344604,0.5626348546040024,0.40656740460849955,0.43575692710576397,0.638084600713138,1.0488928461847018,0.8873945117340509,0.7012707882064211,0.0,0.0,0.6510228976191993,0.5689866740365335,0.6109120079970591,1
0.3022430821245894,0.49928525725347417,0.45857091131462463,0.8779710659453793,0.18389650292099657,0.7529072433024047,0.6839485270196811,2.0055951307952746,1.2375879727797692,0.469413791047394,0.08214343591291114,0.44616746949811315,0.002779983806834266,0.31194546903971887,1.3402553675481226,0
0.7053816135392781,0.37471992131608745,0.09886973920208614,0.954804193821815,0.7078590067084467,1.1732327669796887,0.737015358240371,2.003153801982035,0.6885031628873797,1.0141876371113776,0.0159649462158138,0.37770724303263137,0.7491445671919588,1.0163340757142394,1.1122134387381117,1
0.2946744898627095,0.28519877256956383,0.07318438156252624,0.0,0.28628394497414544,0.18470088314626004,0.2400946005668758,0.01117136733088927,0.0,0.01708939341642525,1.0270505150137177,0.0,0.33855368221167115,0.0,1.2706826963942088,0
0.40711076611831065,0.2776102227041017,0.08683213864133699,0.5869081803727418,0.0,0.43434982859477106,0.6281254268080952,3.0,0.8049797396159861,0.4590259737580282,0.0,0.0,0.08171729939002828,0.19115520117293408,0.4315941653809729,0
1.2961385614920689,0.8870214948290854,0.49030712077392635,1.33295505558918,1.050880216927328,1.1234495536181823,0.979229455082321,3.0,0.9673087227252871,1.4559592176019067,0.0,0.0,1.7275084105907337,0.87907768843709,0.7132228700784641,1
0.922010100491775,0.2791696388276056,0.46919508227399487,0.5175146294669517,0.0,0.7067151999324394,0.48276901019868124,0.9546458529306789,0.3350683906508606,0.908115367051446,0.0,0.42076941384691463,0.5054136593025996,0.045181072222359016,0.7721089179120046,0
0.39235770581211593,0.48749279741606133,0.00042624371101020186,0.32201070709621715,0.3581666491966492,0.12927231261121552,0.07489217468098147,1.1491937554561562,0.16165226464693605,0.008249230128896154,0.0,0.24849574089211865,0.37658168631483524,0.0,0.8451785909166111,0
0.0,0.40864973935622406,0.0,0.46336379785990084,0.2615640357582668,0.235268582070718,0.1325058321065193,0.0,0.6465514331659624,0.0,0.1933709896994937,0.18744580238055653,0.33693008695585963,0.3427517214370389,0.8347719031805765,0
0.380878248656531,0.7210633781960935,0.4358606619717947,0.8033226467982427,0.6084747997316543,0.35139560731932484,0.506561290075122,1.9151621132860048,0.20243298449131666,0.38321127404180166,0.0,0.0,0.0,0.6274109705792382,0.860454878746179,0
0.1984834990855885,0.12255626459082225,0.46226782805908795,0.09197358118454961,0.8210105160101477,0.0,0.2764768470112549,0.09612141923892016,0.10619521541860809,0.19877925987430972,0.0,0.0,0.2380094195931451,0.0,0.5173834882501515,0
0.623478142773991,0.23443940883736786,0.45993449964733363,0.8785603234660999,0.45797197481267704,0.384374312607957,0.7298965239364722,1.2720731078886294,0.6212908446361793,0.11964246563486952,0.8647222141470551,0.006268479620322181,0.3122155258182858,0.5089048541741638,1.3811077085921801,0
0.2864658210127312,0.6459297322834283,0.4249356874773846,0.6895072973715202,0.2858941962680224,1.0701468896434692,0.4361498463038247,0.1773770522188368,0.012747839562031897,0.2322790584843055,1.0719529227531452,0.27935122569844445,0.4331203171058449,0.3955848841605663,0.5481415631794367,1
0.7234833472199778,0.91756758070067,0.2993600768094805,0.262921112962051,0.49834622582603466,0.7060566542752023,1.0882833029485137,0.9929691457448924,0.809196715613533,0.5116301219295771,0.0,0.2384283927378807,0.4944566582827771,0.8287160334623664,0.2554572437995092,0
0.8743997184684387,0.3947007829658863,0.5528767146003444,0.5727605076140181,0.6418097223797693,0.3042105570529293,0.953400660210661,2.1974388041515107,0.7255815050104323,0.7000986731013226,0.06919902447965592,0.274179453514707,0.41421316006383496,0.8353921722265676,0.5446567762968643,1
1.241244444819372,0.42741169962014885,0.4498005422919741,0.7259233197005294,0.7250445639069868,1.0358829659539186,0.5510367199860761,0.0,0.8729928005986093,0.4646109901179443,0.0,0.15102941447185614,0.31103736254197195,0.6973444082544169,1.1890361599229424,0
0.6624090539343052,0.8055370896393971,0.2587578072248029,0.7153765912582941,0.48852031473880975,0.8245179585228162,0.693823601935177,0.0,0.5180710924192894,0.7546482305048886,0.916830657711676,0.0,0.4219485281706256,0.8260516774150608,1.2466753290455859,0
0.16758658635206317,0.0,0.5017025497177904,0.4937409696932705,0.3656954496231669,0.7591834718439567,0.6147341557519976,1.0261379081890192,0.3043465700352585,0.625929400407642,0.20349320947060656,0.10229537506130151,0.3395427422745205,1.0888334137494533,1.393135987522507,0
0.004496923074980327,0.5158080641173114,0.0,0.6577540632799279,0.21683295291302487,0.43489680694352073,0.7681775825092283,1.2954813025271448,0.6226748198581072,0.5099016672866407,0.0010041807994708967,0.388087978140231,0.09023916745567563,0.0,0.1987713758468031,0
0.27126200101832365,0.45906202891541065,0.04849517342419544,0.41053846614854883,0.5798156265958293,0.9236907817806684,0.35640148301906566,0.055577653419321235,0.24783547948560525,0.0,0.0,0.00026244698370131436,0.24801502357797356,0.870220709178479,1.1180441646794188,0
0.24285074082705607,0.2297993311754069,0.13800207691128696,0.6191457240534712,0.21497771851239422,0.14059146230449632,0.09145878277524243,1.874859593510891,0.8372557275495227,0.4498605871086322,1.1270032072773253,0.0910675389663071,0.4796769899493758,0.5120659971497554,0.30079920954949557,1
0.6190757024527856,0.0,0.10497228991341946,0.025406519810115546,0.13570910526371907,0.0,0.373927664076338,0.0,0.016864659844926584,0.0,1.081796308060735,0.019200232068715836,0.015729464203531385,0.0,1.903908287178549,0
0.4674468271843387,0.09533013545636648,0.4992367398934748,0.41504383596625255,0.6671962321495939,0.95090824355998,0.31201677262957883,1.0564359638212475,0.8991115703873709,0.17785240821649723,0.0,0.0,0.47518765074128705,0.3193331830705539,0.824122295876321,0
0.6811713241476969,0.7207993449994767,0.36642496367178495,0.896297531733488,0.2435379421083308,0.45001809913663876,0.7744902272010686,0.0,0.9605672111395697,0.40215644275211154,0.006607330216532483,0.0,0.8677793856489475,0.9379182972958111,1.0512067672538987,0
0.00853257303929495,0.6997950528450676,0.6127166492412569,0.9565950581557798,0.10339187206770571,0.24455564058814963,0.6048912844888232,1.1804872137831472,0.7979222165867493,1.2224623516889117,0.025710532893502856,0.0,0.8746309233823464,1.3365732036143205,0.8020485354364941,1
0.2858595636502412,0.6425580455095041,0.19203093379795955,0.7825423449572004,0.24638123926777117,0.07380653311135157,0.04162278335076994,0.98709646026179,0.0,0.27534485903798545,0.0837457928057708,0.01832016054136973,0.6073016679159028,0.04705441660260823,0.886678874260678,0
0.937557074346167,0.8643574056186548,0.7031205529314742,0.7093736984031276,0.7147336439380743,0.7033765051053842,1.0724168163808856,0.9697427319193996,1.4976122388409423,0.6308210792226394,0.9197900372511214,0.1719443326260368,0.9851051018183516,1.1000205569279233,1.3956857609039877,1
0.5085645718636674,0.3057185916657267,0.7089739081345304,0.8166584436938651,0.3378445532485293,0.46780401974886443,0.4312842438200538,2.030154472294417,0.0,0.7526346069513116,0.18113140272545034,0.07566269918591717,0.5433278361841473,0.42089282665902095,0.6621327606086708,1
0.5720987199970173,0.5030990058572609,0.17052800339290755,1.0322692214357745,0.16084071565369995,0.8599475441076623,0.5964650190061243,0.1942168524172337,0.48250598476185325,0.6411617499609363,0.0,0.01846269653682954,1.1089323645038525,0.5192280441658108,0.9430228444924208,0
0.28226023615190904,0.2221750193519133,0.3749654460230369,0.8165123499718676,0.6141258099388804,0.47343862477935855,0.36392142900024804,0.8664916994078649,0.6966332761750326,0.5105129524300239,1.1651566805560525,0.20651791961639016,0.03773703615757165,0.71394078601225,0.8024875320009569,0
1.6253984475642276,1.2854102434887356,0.5555046238518303,0.9617028035315037,0.7662791036658531,0.870937536690499,0.7253580815907271,2.882421384205228,1.620037042413129,0.8350065541641991,0.16749414648008418,0.46689181653652,0.8528780830755961,1.0447943261089414,0.2677109528635072,1
0.31746668997588473,0.05713893334155795,0.0,0.798858690335884,0.6561025248327375,0.31586926348969263,0.5305198968343677,0.072924055762108,0.5138815153756799,0.656954704517395,0.0,0.2578254456473814,0.0,0.756949282079564,1.04383306854726,0
0.0,0.46787464772486154,0.1931944656993497,0.47989707516621904,0.36645801794748756,0.15122633096067745,0.07158710084136694,0.12203345492575186,0.35675144886329785,0.6570566060428059,0.13813848345564905,0.23628410836978275,0.002805502805914073,0.062189374501918485,0.8824633681425061,0
1.3056161950269636,1.164483065152254,0.33322884151889426,0.9498196052340022,0.8827119304446995,1.5210164468380651,0.8515288903969116,2.080773479472216,1.0818642694405223,1.4163817088162953,1.1565769577012366,0.8582951368419492,1.1193198469487822,1.2245287964933906,1.8154060516430166,1
0.9564082665829163,0.6399379784412262,0.5502909648969657,0.7059730407488395,0.782773711431545,0.9975392414836983,0.6049149013709252,3.0,1.4531891020918077,0.7826602996094049,0.0,0.3586626854198297,0.9270665834138643,0.8565300335174052,0.41096987987289163,1
0.2274725079043977,0.28066382235928455,0.7053724804903493,0.484790630297391,0.3755719284186068,0.6861109443060553,0.0,2.1111816173877926,0.8936000097967866,0.27246351178509026,1.0605397513186021,0.7718912780415319,0.4668994208327305,0.35187834839843596,0.8293756574706435,1
0.7696073261957096,0.6082092127162555,0.7180066224225033,1.4157093111363228,0.6202642109476754,0.5580103041256796,1.295181054230527,1.007293499824029,0.9696084963296433,0.8834920137970858,0.0,0.2705928020793221,0.8157536664153826,0.7979364179907834,0.9597024091075613,0
1.255802946902387,0.0,0.5809985816478284,0.3310384158751082,0.085359135963325,0.5379197276130558,0.9381083173782323,0.7307000711103244,0.8496696036755612,0.7874535367018486,0.02255642349456386,0.23782048587739418,0.38910200842903203,0.8881932269401906,0.7542282664656044,0
0.7291659491312914,0.9243684297726797,0.7614706214254088,0.8842261625710007,1.0313412688019012,0.653782795532303,1.2604709624456363,2.963873781021755,1.1361670500904646,1.3417280019748468,1.0500345440125018,0.24648983483337883,0.9573310015980973,2.3965883695352743,0.19695981396992374,1
0.6558376449120684,0.44290582173462534,0.32999059433339645,1.1080094642874756,0.6284715624288787,0.8176705980004294,1.0180751420530172,0.8768983820781513,0.7979022701045434,0.7804407867413086,0.9168726376164775,0.3362976697794081,0.7408800090852106,0.8842476333218241,0.5712982967447932,1
0.7969211763316446,0.7042491171875688,0.3513926948806156,0.6481065384403439,0.08665703994987106,0.4163873316535702,0.2995332831543603,0.13703240015287702,0.8104530043887386,0.5574519549297933,0.0,0.25730939082287657,0.13394329294720914,0.5168385268050072,1.236469065975003,0
1.0223407871909407,0.8655501328212702,0.7150626332686649,0.8418870147422697,0.6620520642077126,1.0434120135176281,1.4372525383579053,0.8670629774756776,1.703462850400298,0.8676947542930347,0.21720047880890897,0.391295625380766,0.8670816733696751,1.0811100356250734,0.5080710617182563,1
0.31147920166297327,0.5733562061384195,0.4948286644628309,0.42031177414463283,0.32793673965093817,0.638214758158446,0.8121092910216209,1.146193464999569,1.1137036732699197,0.38543558295222347,0.0,0.2158748796965515,0.3973874635370168,1.1290324680628852,0.8476244202058304,1
0.6801106362187215,0.3265163200322553,0.5886009603628486,0.43924690050593884,0.4767215855053304,0.472027905050621,0.5043871312215673,0.021760048762395644,0.790559780872879,0.5935504878411042,0.0,0.0,0.14565242498730058,0.6444535116285699,0.7569552746639227,0
0.40006882341632966,0.0,0.36093054854282225,0.8013503861753255,0.4841000658464483,0.6008161525968967,0.48673566161131493,0.0,0.42608663174154043,0.8685453539241001,0.8530907816175454,0.0,0.0,0.6454968041479617,0.690396479368655,1
0.1466553239549292,0.8743739397303233,0.44868561774469373,0.5066520840818526,0.0,0.7427617883232904,0.04608703154083074,0.0,0.0,0.0,0.0,0.6463194637331757,0.5073411468751747,0.10332842331985201,0.968333897546709,1
0.30611961117820885,0.7832250856236489,0.5096067605019843,0.935775585709303,0.6741131072153844,0.3026268441439254,0.9177257353545486,0.0,0.441122160057977,0.30714969265423664,0.0,0.14777671159789021,0.92945010482763,0.7494133513940743,0.6364345275942896,1
0.27642208674575186,0.985666171961216,0.23784962631555978,0.8462403390824189,0.9634627310281296,0.0,0.7795670967565953,3.0,1.0445930784324386,0.4368086498458069,1.094828948549689,0.39594750277316476,0.8593303821267363,0.8490615975405792,0.26765131989792557,1
1.0850641226920854,0.6144893669519257,0.028885144113446865,0.5957347399681021,0.0,0.8288429511511765,0.6524527594322886,1.8860903109467038,0.6835245862182028,0.27754968532989627,0.12357521207548267,0.6198382517437131,0.7937239127341045,1.1195742515131561,0.618589248098735,1
0.6990485042342348,0.5543308038336976,0.760325982368871,0.7968646066267129,0.10538611866043483,0.7390057484694734,0.8899239446417009,2.7079599923852977,0.740005406421365,0.655698925592008,0.0,0.21515186212659906,0.5611617615591455,0.7521808602153462,0.5108154963204172,1
1.221735473979482,0.925559826968367,0.6416808484979258,0.6735719285471319,1.0065633921536064,0.9381292451417997,1.033532528232568,3.0,1.189219345971515,0.8178457216924059,0.0,0.4417354706584996,0.8708227445531416,1.6100997219229627,0.44456981359762365,1
0.561872520342025,0.44459322529287915,0.3464655589695516,0.8421231516680316,0.14057039248993813,0.33305451120160945,0.42358136416881464,1.0414793693560622,0.8001024927536184,0.35433068445698623,1.0048308198315095,0.45239901174308744,0.6906590778515411,0.37027434738306203,1.015911949578617,0
1.0406946706185367,0.5683647629048706,0.04232622306388292,0.7711370206351806,0.7576359976055149,0.22436363235859288,1.024392860676934,1.1344773838704945,0.4524689218744238,0.4991743026100525,0.0,0.22249962010710872,0.8665445926984987,0.697842965167637,1.737910142047911,0
0.7795511744242228,0.5373454183663147,0.277870173038255,0.8488959709825803,0.6509490331951784,0.7120027449635388,0.6519540454542236,0.9516034017443318,0.9448991130881199,0.8340059382913882,0.0,0.3550557403823328,0.5268722358754465,0.6586035472893478,0.9081199371396927,0
1.0270207975457646,0.6790982678224382,0.17930498367077036,0.4298250547436777,0.2038883151908428,0.7569575122476521,0.3839454359597445,0.8889537824922865,0.4679247259239696,0.42612476153922246,0.14627628386795036,0.43579900356812445,0.555138340009982,0.6842684232373629,1.084082412301681,0
0.4975039646793879,0.47164183504173496,0.6061100186405439,0.8244166256711094,0.8277708919553969,0.6665971642934193,0.9394933055382161,1.9112010258190733,1.2293791147564117,0.4687041492670454,0.0,0.35844307218759813,0.7123786823290832,0.9375348860091717,0.619285979089917,1
0.22422745362895455,0.0,0.7377399691172855,0.6650023203086278,0.6693716578972889,0.7791062237572156,0.8038111298233644,1.8570788833616834,0.0,0.9897643213155247,0.09763501173012193,0.00702863602390438,0.4323666507006966,0.2363845593079332,1.0459552799240504,0
0.6839719155752745,0.11172495442555787,0.17444149541014198,0.6918663972624196,0.2893240892500353,0.6548395599753254,0.8030757861632198,1.984483625784405,0.702747520441251,0.6264800040078998,0.9777028345250647,0.15722377943660987,0.05391123530654485,0.17486770845935648,1.0426252515605063,0
1.574143063067504,1.4924344358581596,0.9711190458262511,1.4920345512408222,0.9166390000708309,1.2106353976378914,1.2692898090376121,3.0,1.523535150052676,1.6232057568151994,1.0696342147204003,0.6964514873624263,1.506824796129558,1.7044135886470582,0.23476249148988293,1
0.8510570819640535,0.7707656792337906,0.21504668224688972,1.0840296812449843,0.8386265821069123,0.08609575270309242,0.8459781499408761,3.0,1.1249718585522088,0.5198915709662094,0.0,0.4397543128345302,0.9367207795785664,0.974701530053245,0.578683918485859,0
0.7875120554644186,1.1644316830355717,0.6506874760191435,1.2538353297721416,0.8466569813381691,1.0272705815327952,0.886853217563895,2.1831344407636193,0.9173440747696664,0.8990011243257189,0.92645955231062,0.3464779717667922,1.2096806109653386,1.456245745100032,0.4955683875971759,1
0.7564502660441352,0.024458309589900095,0.25639198876075664,0.6509657297053827,0.1603844143055263,0.7508788442635335,0.3833469023926126,2.0822959210314305,0.2752487066028096,0.31790616303486613,0.010075618630703522,0.2643140495236894,0.34412565281149,0.4287902613082384,0.5518652334015862,0
0.8921603444715321,1.247963549237026,0.4186979542329063,1.1903528434455704,0.8209277075454434,0.9133869283397208,1.227139530476981,2.861605349025498,1.2300982018481819,1.174127694178497,0.0040376612609889255,0.12815882490359956,1.1762670494668948,1.3813357293265496,0.5309520585049761,1
1.2865700409743843,0.9029238998939496,0.8958047380415521,1.3780495635553207,0.736192027722821,0.6568456278111638,0.8632304701262838,3.0,1.4931341010694086,1.1759118535054611,1.0608913048951742,0.0935550440120535,0.6073954809009781,0.7396154384044783,0.1914985762259467,1
0.7377030134207896,0.1564014546099458,0.40396226715285516,0.44368627018186146,0.2181513306984949,0.24740587496037406,0.6052490067049543,0.0,0.05311581052612976,0.0,0.0,0.08903001446527128,0.0,0.12298423674154013,0.3963670805990503,1
0.5575060403539623,0.5814334544073654,0.25513106586361656,0.6304511901764305,0.0,0.6393798117091268,0.6514077430241135,2.994964611439391,0.20220354371764793,0.8389024831512879,0.046477032393956105,0.3721395483988915,0.6028746963471876,0.8013146243012752,1.079446347377101,0
1.028108684084691,0.5797898482411021,0.7797229026874601,1.0737165576598107,0.3338240100258933,0.9326498952117699,0.3266277984552024,0.7922045867402563,0.47749088686169106,0.9546572709112197,0.0,0.15693339028455502,0.1915720661850919,0.6272348061226024,0.18768915017210386,1
0.5632768187340937,0.2214330327571713,0.0,0.7191557910350237,0.0,0.4968229015190757,0.5724358437302758,1.051517977584672,0.49577691387697875,0.16190848404186925,0.11475307609471995,0.11853679834347083,0.14943842891066322,0.3751515610364365,0.14450758404336067,0
0.300148838178195,0.5168513890102221,0.5644691385390936,0.7390614409625974,0.26721010317122834,0.49320045571685034,0.493115220117266,0.010392559502475888,0.7824955010756386,0.506940648728572,0.13425955437102693,0.12019968635001696,0.11595437382496696,0.8864523104553634,0.3757990935166973,0
1.2243760536770538,0.6791591032160061,0.7972548873773543,1.1281449686664335,0.6769717688568045,0.44168009583287804,0.7905518661544673,0.0945720301625596,0.9119304953756029,0.762730428535718,0.0,0.24980182079229743,1.0982758833771598,0.6104838348508228,0.7586568745710048,1
1.1227119266844923,0.3857744892517375,0.3109918330676749,1.1172285620675568,0.7717503948958021,0.7172897853326656,1.0348255379453728,3.0,1.2745163072826957,0.6843126517524281,0.0,0.28137598850282897,0.5408704973721066,1.0742510879871339,0.5350262225679686,0
0.5716433195178943,0.25599695015957946,0.2087212266218886,0.8297470893749446,0.3639116728967103,0.4523546583703256,0.8840339171814823,2.752701110970774,0.9823863060388504,0.6683863773804167,0.05351598488858456,0.17183891988157174,0.6578790761269726,0.17161940414114502,1.103345921123405,0
0.30777210604708793,0.6551752783592628,0.007750280106790602,0.5530150283981428,0.27963118652195723,0.40081337219751656,0.2369573161066394,0.06401122856348491,0.2906148796568418,0.06097159935408168,0.04768512430234404,0.0,0.5287580160075398,0.0,0.4797355200297205,0
0.4831566509326949,0.29046312177093947,0.07376540562769276,0.5986242717985384,0.3859447796357819,0.26235737324534625,0.5634007029257583,0.814633671206886,1.1247304374547458,0.6689288556158443,0.7831882478905421,0.0,0.022963142525366215,0.5079239300073046,1.0132944628771274,0
0.7603672677643465,0.1800915049447253,0.35569133242704853,0.7371387383008279,0.5515336944288018,0.1383956511656001,0.7348956725555563,1.0809681106735363,0.41498123034152445,0.974074068368994,0.03646858994056935,0.4676049192040709,0.7399600848439095,0.7510485199541156,0.8330077669893914,0
1.2385208663657052,0.7804549835087088,0.0,0.9084283688076908,0.3538146416742507,0.8592808809535025,0.0,2.020161951785492,0.7545905585140995,0.9421242430615053,1.1804232069367029,0.2882101754916157,0.8063501561250515,0.2644165055953894,1.2781242204378604,1
0.05131236815205807,0.06463835406427848,0.2863559217623992,0.41776570502856475,0.23978404850132945,0.6131059315231241,0.1447722628322958,0.0,0.34366281058769976,0.29617967947935564,0.09046548247536768,0.0,0.4249344933327652,0.5562334242670113,0.5340908514766335,0
0.44043586867320245,0.48120302084980116,0.14339733055606038,0.6120306476043897,0.2288488824962487,0.8428983457180691,0.5553612852303869,0.0,0.6010139402575784,0.35704351462659856,0.0,0.36168126477292967,0.33354742550405003,0.14003973080498394,0.8595820795217797,0
1.1595805276115978,1.160838794432894,0.9850880116347095,1.0030002401712528,1.1635780710024535,1.155656741669261,0.8254202769951489,2.1015755025007294,1.1262682846719287,1.3597143625662569,1.2068853098180397,0.2884381471093845,1.3776183639944963,0.8807679758743895,0.3020459720465529,1
1.5245453595971008,0.8731387228660843,0.5407435335424444,1.0324807506210192,0.9659365650142754,1.0358195251040823,1.1954799326644312,3.0,1.3326795662680122,1.0354455093450292,0.060942982239321056,0.42456169879230504,0.5471855961007965,1.4915928072023439,0.8097365438004388,1
0.5971193108810497,0.8729429758889968,0.7892362791734329,1.0513317159941236,0.6185059457097402,0.8474768046560044,0.793118555821653,1.961421315362048,1.3627140420117974,1.0680046294374619,0.05713500999747561,0.5773601719337406,0.9282442247853082,0.9233015809802715,0.6034619441585651,1
